time_stamp;price;alpha
2008-06-05;-0.012081900846365734;-0.008687972800299981
2008-06-06;-0.014200209512672757;0.005882472255837712
2008-06-09;0.012131709334368246;0.010395980517754033
2008-06-10;0.008490102464387306;0.015045019602297316
2008-06-11;-0.01692992939883098;0.001077723880504422
2008-06-12;-0.0065316039086971145;-0.01614803607565296
2008-06-13;-0.00520632951045652;-0.012743517751206745
2008-06-16;-0.008863523031102716;-0.003611281693995494
2008-06-17;0.0002508307220896455;-0.009549643586680645
2008-06-18;0.0064975155065383206;0.016442092897586136
2008-06-19;0.010654229304781992;0.011805186798641287
2008-06-20;-0.028878758239065938;-0.007414149594777264
2008-06-23;0.010849118590857465;0.009175347953816804
2008-06-24;-0.014279657357540998;-0.006142806872308171
2008-06-25;0.0019073184004980703;-0.010527144301054392
